SYMBOL,GM07029-A1,GM07029-A2,GM07029-A3,GM10835A1,GM10835A2,GM10835A3,GM12813-A1,GM12813-A1dup,GM12813-A2,GM12813-A2dup,GM12813-A3dup,GM07019,GM12812,GM12814,GM12815,Average,Stdev
PPP1R15B,3.03422102,2.519541423,2.430145496,2.623559027,2.451000044,2.346151776,3.170288176,2.859983027,2.703004645,2.87206826,3.019664148,3.837242861,4.107795699,3.877379079,3.163807097,3.001056785,0.554573915
SYNGR2,8.527000644,8.742879557,8.651319224,6.369966439,6.701505498,7.765706367,7.745064754,7.916474472,8.525498564,7.897489495,6.422028149,8.579017808,6.047194567,7.410650765,19.14976764,8.430104263,3.099987841
KRTAP12-3,4.885643045,5.761820584,5.109429237,6.652757668,8.981723436,6.447784407,6.768262962,6.041769976,4.815427334,4.593048544,5.012294171,3.275044453,4.726323559,5.282859675,4.504410279,5.523906622,1.335180974
GTF2A2,7.600956061,14.5879477,7.693880826,6.6528536,5.763597104,7.137332759,5.988488931,6.037446347,7.408752761,5.381829499,5.162485288,6.987843404,3.959681029,6.074753606,5.034605057,6.764830265,2.410279837
ANAPC13,5.00717657,3.645802378,3.708698204,4.802998915,4.837179143,4.939594332,4.031247005,4.39756317,3.048858632,3.004063724,3.086964659,4.497459638,3.809392203,3.578602183,5.696338568,4.139462622,0.818956091
NPNT,11.19991188,6.535448261,6.806664272,7.398800471,6.723146479,7.380685348,15.97494731,12.96183271,11.02220062,9.864919468,8.448175083,8.953551539,6.300435382,13.621237,9.589608478,9.518770953,2.93426503
RNGTT,6.103879884,4.869706573,5.949271712,4.865053002,4.516221051,4.800183038,4.393687687,4.024721237,5.164921559,4.972968317,4.29994156,6.109300591,7.574289645,4.781149982,3.932390925,5.090512451,0.970564282
TRPC4AP,6.577736322,7.603855472,7.117061053,7.448627846,8.018630631,7.884349651,8.433717272,7.771535287,7.554288827,7.706697928,8.070851635,8.473183886,7.097664421,8.035594751,11.54280196,7.955773129,1.113827868
STMN1,8.395099318,10.6071233,9.394459097,9.205812365,9.580391425,8.273969826,7.462362258,9.280345715,7.134372505,6.435197908,5.820350728,8.006455979,8.11294047,7.260216946,7.471943421,8.162736084,1.288498377
UNQ3028,2.624627441,1.506784886,4.947892087,5.736449006,3.945443151,6.112043044,2.285008896,2.979160415,2.532310493,2.393011639,2.97690241,2.32317399,4.384738309,3.175652249,1.544433644,3.297842111,1.427423445
FAM105B,3.832781071,3.022917809,3.961141113,3.551503294,3.32533311,3.15124512,3.185741586,2.882751879,2.935639952,2.509613447,3.026800789,2.516372978,3.768343275,3.068936377,2.51107752,3.150013288,0.468644322
PFDN1,6.388733246,4.882397991,6.749522601,7.466409211,8.551092225,8.521251988,6.642974348,7.146679791,4.11562293,4.780507215,5.084958841,4.742984032,4.599693441,4.925857486,5.435245199,6.002262036,1.453918411
ABI1,5.218588622,6.815770128,6.518229067,6.240431001,5.499897739,5.555700498,4.772643415,4.281742097,5.740208915,5.012830826,4.857310442,8.240080688,8.764353788,6.598179762,6.999101793,6.074337919,1.275854069
FEM1B,11.60664264,9.702284938,8.035168828,8.082519162,10.28729037,8.307314513,10.96930286,10.45402106,11.88150431,11.47548767,12.79380344,10.43546856,10.37115826,13.09993118,11.08121466,10.5722075,1.558794422
AP1GBP1,5.185499859,7.392155392,7.047066474,5.892731479,4.865673972,5.320987354,6.827410482,6.083147973,7.280525244,7.485176788,7.270727018,8.63599186,10.72453021,9.852689378,8.667248311,7.235437453,1.689069095
ERAP2,19.57265969,13.55869079,14.56514001,14.59400939,11.6624679,12.71371143,12.16445591,11.78515382,12.38408247,12.44021759,12.66405134,10.65193905,6.601134962,13.35406123,10.72007489,12.62879003,2.71330531
NDUFA12,5.364944268,11.60909011,12.861961,8.85363484,8.989121299,11.49147943,5.096045692,6.816052109,6.951022473,5.525760567,4.618638284,6.154720463,4.948277253,5.093942706,3.836699748,7.214092683,2.868887956
IREB2,4.598909638,5.681017806,5.192990271,5.143326472,4.615581289,5.138889273,4.386749368,3.038517143,3.950544685,4.480195874,4.345144133,5.916738761,7.975085703,4.965634723,4.412896422,4.922814771,1.096144146
ZNF514,9.186294115,6.614437945,6.545293086,7.182122667,4.743463397,6.088580666,9.286139712,7.89258057,9.145420535,7.26690011,8.483825924,8.040486109,9.6296959,9.062893334,5.933052246,7.673412421,1.477923323
IFIH1,3.683854272,2.324111174,2.554629731,2.988966735,2.640138982,2.854202955,2.535550725,1.962201688,2.32022773,1.814853603,1.550938946,2.670549038,2.1897543,1.711631956,1.459726421,2.350755884,0.598062129
GMFB,8.826251454,12.21465302,10.43286885,6.909720008,5.703553865,6.760680003,9.653680365,5.526844085,10.25285586,8.825476718,8.671086157,13.5539018,11.93740831,9.14702306,7.773931773,9.079329022,2.35528175
LILRB4,12.82649251,15.20821266,10.63209153,11.70865353,12.13448455,12.8535914,9.783588092,9.012250616,8.826594587,10.42683062,11.97965811,12.47971842,5.955495159,12.89277291,9.815062483,11.10236648,2.241083279
TNK2,4.444601552,3.899643204,3.513231974,4.057704647,5.544248346,4.637622651,4.699018647,6.21320458,4.619999262,5.197367978,5.644548713,2.848676516,3.144886635,4.389249461,4.393796206,4.483186691,0.926210649
MYO6,9.821194388,7.979091518,9.068960596,8.911970466,5.808975237,7.10301449,7.687856225,5.173848413,7.157058794,5.176559338,5.435751864,5.199656204,7.214468839,7.901245939,4.979384301,6.974602441,1.604909465
ACADSB,15.90715768,18.92909049,19.41195005,14.69673534,11.53715712,15.35873814,18.5648621,15.19468863,20.55707904,20.30837065,16.21666256,27.60327231,25.08833566,24.67916672,21.80156168,19.05698854,4.431231944
WDR90,6.924414236,6.749208606,4.746851829,5.689753479,6.559196717,5.792458189,7.174799845,8.178529833,7.025548113,7.521535284,7.556012783,5.483145576,5.702112418,5.675677812,5.975308632,6.450303557,0.955154248
C19orf24,3.732257538,5.271449265,4.000287185,4.499168526,6.257126638,5.435887756,2.789810015,4.106909681,3.392833921,4.506893658,3.562730215,1.623225434,2.14396524,2.678914747,4.205792114,3.880483462,1.255100878
LTBR,5.381613047,7.454376045,5.464666995,6.752697419,7.420474407,7.35746671,5.215941763,5.216938974,5.553214667,5.470379187,6.531292883,6.047135654,6.184450768,6.184856203,5.974951901,6.147363775,0.799411906
TAL1,5.936754347,6.476664466,5.05721992,8.130413425,8.758985448,7.180497676,6.542360863,7.311188794,5.660731836,8.524180331,6.924889848,5.061552015,5.383214531,7.215025752,6.244459622,6.693875925,1.18306086
LOC63920,4.672998336,4.397967652,5.526483001,3.84269614,3.374985297,3.690582129,4.511064428,2.962863252,3.992716892,3.94036964,3.227237254,7.885463846,8.236194395,4.142492685,4.72615098,4.608684395,1.545096264
NF1,7.657988066,9.420304451,8.195250082,9.146899275,6.755118837,7.827772967,10.58320018,8.047409799,10.65897349,12.2905124,11.82183766,10.80962697,15.13290552,15.31641375,9.59417348,10.21722579,2.576399343
NEK4,3.008902653,2.239891695,2.98875408,2.244862006,1.871179881,1.659847942,2.523855532,2.482163616,2.766439178,1.959389254,2.21767058,2.03631348,2.437106524,2.226863461,1.458456846,2.274779782,0.446673869
39873,5.637937891,5.486824878,8.206204397,4.789147769,4.233863398,4.689285939,8.571812427,6.892101319,5.855338203,7.598774355,5.214438139,7.776760143,9.045394503,6.866882368,10.1292087,6.732931629,1.779740121
C11orf49,6.247311614,7.330137363,7.541195084,9.564346253,9.558367609,9.056508558,9.635143877,7.963556491,8.017316934,6.70712661,9.681550753,7.077956518,7.003624359,8.790695976,8.992267704,8.21114038,1.185673759
FADS1,7.854205306,10.86862172,9.544302742,8.583772241,8.160438188,8.338483891,11.30268941,9.601078296,10.52018399,9.519364947,10.91895258,9.651799718,7.821615968,8.428401438,11.23413304,9.489869565,1.250007071
ALS2CL,5.435278662,5.415244855,4.096478322,6.078124514,6.355145455,6.006493521,5.060334031,5.634358887,5.543592622,5.489641936,5.792574104,4.83584285,4.219455026,5.992768212,4.648386625,5.373581308,0.676730015
ZNF8,4.677062129,6.075461692,5.988683137,3.650789526,5.07880854,5.073153537,6.716635278,5.052597804,8.104161654,6.560809686,6.734194047,6.37308647,8.717881028,5.835282176,6.112933746,6.050102697,1.287381045
DYNLRB1,1.997128387,3.169352156,3.532231223,3.881587712,3.802074507,4.301969016,2.154854458,3.184872299,2.28606532,2.764000514,2.963995571,3.028297446,2.504197878,3.638803269,3.727453392,3.129125543,0.690872452
GPATCH2,3.806903579,3.492220909,4.827068835,3.70885591,3.210872985,3.57274482,3.457953546,3.308976272,3.026733305,3.16617886,3.23052311,4.408571455,5.638301052,3.363652641,3.346515751,3.704404869,0.719495059
SERPINB9,5.204951846,4.748475864,4.462496554,4.608904748,4.258212307,4.623387335,4.278812451,4.300438999,4.318599961,4.213937644,4.491225306,4.666436151,5.563637896,3.901550043,3.140879285,4.452129759,0.546365762
YIF1A,6.089308705,6.452747061,6.945679234,7.890340044,8.891156314,8.077658357,5.583329685,6.198269828,7.838077141,5.996734016,4.319089652,7.576422881,5.13511283,4.353782986,9.232165199,6.705324929,1.528323896
ZNF260,4.449741893,5.601298137,6.711889317,3.808043393,4.366524689,4.21935885,4.52378754,4.27837625,4.784999036,5.056675716,4.983827395,9.03120792,10.11216082,6.635500908,7.263129042,5.72176806,1.874467232
SV2A,4.277694529,3.510435587,3.966785342,3.455169081,3.440856851,2.743390072,3.466518586,4.495595069,4.039976201,3.917380362,4.594124748,3.580682521,2.768456039,3.009261265,3.704817439,3.664742913,0.565264176
EFHC1,5.199651772,5.450544213,7.775271799,6.899142512,4.803191403,5.570684209,5.272220662,4.451017975,4.308350933,3.875304458,4.078549841,4.934386565,5.71519412,5.13318432,4.072747283,5.169296138,1.063936114
SUMF2,19.522196,12.39569706,15.03944272,14.32127137,14.63967218,13.29277052,17.59475648,17.01184535,17.68179526,19.68895398,19.52020385,17.08722506,17.10789229,22.3270345,24.09617208,17.42179525,3.25553709
TIMM9,4.861903533,7.89507577,11.29964406,6.76048238,5.343595191,5.427450132,5.935821015,3.816473581,4.297745402,4.121811164,4.101783344,7.856706222,9.097312147,5.770570937,5.170401568,6.11711843,2.116027865
PNMA1,4.252591883,4.596391346,4.889949834,3.331464889,4.132921105,3.764282771,3.591270812,4.084989067,4.197083373,3.592043849,4.274464647,5.012741251,3.845446863,3.283523,6.960009785,4.253944965,0.908049617
SLC37A1,3.615045449,4.126378108,4.754287163,3.599029744,4.085483072,3.961100059,4.430025191,4.45375121,4.760052664,4.691262764,4.571661175,4.677466489,4.244523016,4.003236225,7.319299868,4.48617348,0.872880515
RAB34,3.433234829,3.162662709,3.019189443,3.283828354,4.705334743,4.669336949,4.034117139,3.720583594,3.699227905,3.767461395,3.75627176,3.479436893,3.433747948,3.270825947,3.882177424,3.687829136,0.492905403
PLEKHA3,7.299844381,4.0607065,7.721846002,4.690509795,3.060874558,3.239965021,5.192887856,4.197103329,4.547085178,4.390160164,4.35698789,9.501021016,9.909448964,4.486791228,2.762987,5.294547925,2.244583627
UBE2H,3.948123214,3.060478537,3.248669131,3.373425793,3.129895234,2.827151486,2.390579429,2.651328377,2.734054389,3.099810173,2.81153551,2.53073474,2.482341173,2.817302356,3.062683929,2.944540898,0.399924433
KIF22,2.184741767,2.300632579,1.725672701,2.342492516,2.605687299,2.660371599,2.541176242,2.559728545,2.600492189,2.355523309,2.236505132,2.125433429,1.562799303,1.999180799,3.223394027,2.334922096,0.404447013
DNMT1,4.827157408,5.631508908,6.244510682,4.711902815,4.99614088,4.869388058,5.105612967,4.4304906,4.642632913,4.744948775,4.681357342,5.187474999,5.292258153,5.587223348,6.749197376,5.180120348,0.640634961
C1orf38,5.217777321,3.920957231,5.248578646,3.663163047,4.169258397,4.190594512,5.19978406,5.473415339,5.289580867,4.365278518,5.124330566,5.515211821,5.169271156,5.070055083,7.442135052,5.003959441,0.90376071
NCOA4,3.49187437,3.915301077,3.762064705,3.684743857,4.540253594,4.172816277,3.669750624,2.869347519,2.974317075,3.77535358,3.267147275,3.339924893,3.604689435,3.766758219,4.301705431,3.675736529,0.457501319
CTNND1,2.411357125,2.753299178,2.300758595,2.636699341,2.635108091,2.518180088,2.873765576,2.616104803,2.753779961,3.241686024,3.101914741,2.178639681,2.744374702,2.679450027,1.968880605,2.627599903,0.328636463
MAP2K6,4.202067682,6.207669169,6.302830892,6.774034544,5.128682691,6.392725139,5.532467339,3.387572871,4.115450743,4.191536844,3.831811949,7.09472448,6.37385263,4.365284073,5.362864549,5.284238373,1.200539201
TMEM160,8.563322142,8.221220932,5.062111691,8.627394877,10.92417981,11.40015065,6.856915758,8.221990559,6.633484718,7.400214094,7.507910485,5.188625675,4.642596263,5.298935702,5.229155755,7.318547274,2.079006624
HSPBP1,5.820102396,7.400774871,5.212782936,7.296974681,8.728442316,7.788773732,6.692194684,7.345497109,8.001993691,7.395899468,6.868406567,6.333685102,5.289670714,5.807553933,5.364992411,6.756516307,1.082723618
GRPR,2.960940527,3.024919221,3.350439222,3.768110347,5.041838243,4.777933434,4.176329598,3.677329241,2.865830586,4.599628278,3.522161945,4.635420079,5.56249401,6.218357105,3.406360896,4.105872849,1.00558066
EXOSC10,4.624130567,4.107829879,5.227522723,4.68024493,4.370520938,4.213227076,5.814505363,5.427266626,5.407873198,4.984265202,4.742615342,5.161591795,6.033481891,6.010879272,5.75005435,5.103733943,0.63822218
GCNT1,2.956798558,3.541425375,2.960055928,3.799364684,3.357472009,3.161446688,2.062041157,2.810121949,2.554497177,2.955320079,2.92964169,3.436246891,4.651868174,3.97744957,1.702735286,3.123765681,0.733786285
RCE1,4.512134054,6.358322512,6.053387186,3.938738652,4.953599959,5.067629159,6.504734361,6.731291768,7.047763641,5.475316738,5.666713656,7.863621697,5.955089684,5.694531209,10.36526513,6.14587596,1.538471856
ALDH9A1,4.974336252,3.952026742,4.898591287,4.465859543,4.111741649,4.056044611,3.831710278,4.330661152,3.588319595,3.232589463,3.566617579,3.426019832,2.782619255,2.76418167,2.527199653,3.767234571,0.7450211
HSPC111,5.184395567,3.934044328,6.02426838,7.425446593,5.825831859,6.412508496,4.794854084,5.882497234,4.165845504,3.847777005,3.824518916,6.574051876,4.063862086,3.508367981,7.435617712,5.260259175,1.349619068
LOC51057,7.937422327,6.738968412,7.6264213,7.283500982,6.650252698,6.436824852,7.899238969,7.013865438,8.35918215,8.92201021,8.779923748,7.869026433,10.5351218,9.975878559,5.359346394,7.825798951,1.361415933
PDLIM1,10.77969364,12.62373793,13.35074602,12.82312916,14.2348062,14.60457311,14.59954289,13.59275463,16.17123851,15.62330165,13.60493273,15.44634033,13.8885173,15.2661942,18.46144539,14.33806358,1.781255553
RCC2,1.533710664,1.150984509,0.950442068,1.540992419,1.808297417,1.388323434,1.497052482,2.027454404,1.668000941,1.49072517,1.877993077,1.39169092,1.585603912,1.990936223,2.262638985,1.610989775,0.342311673
ARMC9,5.67201686,5.154942798,7.09629983,7.609034011,6.692584095,6.887116751,5.851997482,5.758802563,6.201822958,5.729819849,5.636740441,5.910512211,5.934080816,6.666107868,5.04350668,6.123025681,0.724513547
PAX5,1.759989026,1.978368506,1.753863635,1.803652623,2.463887308,2.209577992,2.102977413,2.493351246,2.117626939,2.933601984,2.596450335,1.685243103,1.855851278,2.298415823,2.27857694,2.155428944,0.36210299
LRRC28,7.647483046,9.675862239,10.83374612,12.56820644,11.58390909,11.32485361,11.07305729,10.07988616,9.903259021,10.64470367,11.02248947,10.60099482,11.88160219,10.97988681,8.931719594,10.58344397,1.216536746
LRRC37B2,5.267754494,8.427030818,8.091659305,5.47512117,3.972964669,5.06782413,6.232050814,6.327421186,5.542492919,7.351334036,6.84230931,7.581350279,10.28086856,7.929609554,7.409508467,6.786619981,1.608371465
SDHC,42.49600833,33.60929761,29.12879461,13.20445874,16.55435374,20.79533484,29.44266935,23.05732369,29.05134074,20.18166324,11.35852373,47.61718903,55.77848229,11.84127305,17.07812687,26.74632266,13.42616541
C17orf61,12.23087274,16.77440187,10.78408676,15.58614607,22.99290557,20.83321639,9.040978472,16.10684811,10.8079662,10.9933546,14.95123678,7.686453121,8.517822788,10.23204246,7.609720577,13.00987017,4.710609472
BATF3,4.454682291,3.899574569,3.508463154,4.214427727,5.069813553,6.417770946,4.153762858,3.874941046,3.947064165,3.81338375,2.922298031,2.419480488,2.517066345,3.176092899,2.761337226,3.810010603,1.038600757
INPP5A,3.445840327,4.267109494,4.277362008,3.241264873,3.497707169,3.332279518,3.507145931,3.576647514,3.569529622,3.539149512,3.87245274,3.968095803,4.551494077,4.035040006,4.171072603,3.79014608,0.400032474
ZNF555,2.853467584,4.27328236,5.271181853,2.9532416,2.831535299,2.866360437,3.949003345,4.163841815,3.902677626,3.63487158,4.339562899,6.08199279,6.993425167,5.412769795,5.909326891,4.362436069,1.309447817
MUL1,6.018669054,4.757662065,3.907865776,3.498090974,3.19056371,3.771845287,4.630217773,4.198912614,3.791837761,3.784385801,4.632087896,4.700842737,3.803931371,4.423607994,6.462643533,4.37154429,0.896254881
RDH5,3.474489098,3.20152838,2.539270336,3.919583129,3.926690265,4.09028547,2.984749936,3.793445687,3.523762368,3.869910022,3.80094194,2.468743359,2.675344072,3.277305974,2.812105129,3.357210344,0.551579071
ZYX,5.398797405,5.682470139,5.463726844,3.705132105,4.446933281,4.470718459,4.634513193,6.32416597,4.75233194,4.362346079,4.9586882,3.426064208,2.783225348,3.051881714,5.812473572,4.61823123,1.039217694
ARID4A,1.744529422,2.616355176,2.841266723,2.301979599,1.362049506,1.72644414,1.631456075,1.000797183,1.600990142,1.227937239,1.644643655,2.113602566,3.377226106,1.939232507,1.883138598,1.934109909,0.632657476
GADD45B,2.174334553,2.173791586,2.167691348,2.303742629,2.79064115,2.475453827,2.207439274,2.66559031,2.487753712,2.576285168,2.660455934,2.825881073,2.619759952,2.492444036,3.6475638,2.551255223,0.376953233
HEBP2,7.858192953,8.637768907,9.751360498,9.02508065,9.446985891,10.03614654,7.006193296,9.649660341,6.898253483,6.03825591,5.751494161,7.47441341,4.748841107,6.974972906,8.400413132,7.846535546,1.61058296
EPS15L1,4.224522384,5.598257754,6.582194434,4.420088267,4.277647385,4.427342734,6.133831597,5.822468075,5.588160219,5.597228811,5.15677813,6.55314028,7.056213058,7.582556388,8.20331585,5.814916358,1.223216574
ZNF572,5.692219039,4.156778335,5.870723907,5.108404019,2.690378934,3.042888359,5.53748268,4.530460913,6.091649595,5.287876178,5.249982979,7.442884628,8.600693404,6.53241213,6.904038261,5.515924891,1.555745208
TK1,11.17607052,10.02601408,9.783356079,12.15535109,12.8504987,11.92721513,12.72804019,13.83802693,10.94471751,10.86413823,12.99050632,10.59009246,8.450055852,9.617257769,12.90977109,11.39007413,1.536461721
SS18,4.611587999,6.518989512,6.787440198,4.674322678,3.610896225,3.871166169,6.527514483,4.152867933,6.801845927,5.915197187,6.178146537,7.241171241,8.138305545,7.903080996,6.257197821,5.94598203,1.437837645
FAM110A,3.449100093,4.152452618,3.49339041,4.173488515,5.135711539,4.705010073,3.705586365,4.654401325,4.931436341,4.860720529,4.747318508,4.354287421,3.921663835,3.205440195,5.421662201,4.327444665,0.668579922
